"WBIC","lake","depth_feet","area_acres","volume_acre_ft"
1177500,"witches",15,7.9501213446246,47.746595228112
1177500,"witches",10,4.3708047693588,16.9442799431535
1177500,"witches",5,1.2034536039513,3.00863400987825
1177500,"witches",0,0,0
1467100,"wood",33,62.24585105,766.611187112653
1467100,"wood",30,54.2565960677325,591.857516436054
1467100,"wood",28,47.9548261074305,489.646094260891
1467100,"wood",23,32.677826884229,288.064461781742
1467100,"wood",18,20.34194412314,155.51503426332
1467100,"wood",13,12.218860561115,74.1130225526825
1467100,"wood",8,7.147068617561,25.6981996059925
1467100,"wood",3,1.9576320155225,2.93644802328375
1467100,"wood",0,0,0
